m;millis;step_ha;step_la;load
m;337984;0;0;40950
m;337996;0;0;41021
m;338007;0;0;40958
m;338018;0;0;40922
m;338030;0;0;40954
m;338041;0;0;40823
m;338053;0;0;40917
m;338063;0;0;40933
m;338074;0;0;41039
m;338085;0;0;40971
m;338097;0;0;41031
m;338108;0;0;41016
m;338119;0;0;40949
m;338129;0;0;40932
m;338142;0;0;40860
m;338153;0;0;41022
m;338164;0;0;41008
m;338177;0;0;40993
m;338187;0;0;40948
m;338198;0;0;40881
m;338210;0;0;40889
m;338222;0;0;40943
m;338233;0;0;41073
m;338244;0;0;40894
m;338255;0;0;40909
m;338267;0;0;40900
m;338279;0;0;40819
m;338290;0;0;40924
m;338300;0;0;40886
m;338312;0;0;41043
m;338323;0;0;40896
m;338334;0;0;40925
m;338345;0;0;40980
m;338356;0;0;40919
m;338367;0;0;40892
m;338378;0;0;40796
m;338391;0;0;40941
m;338402;0;0;40963
m;338413;0;0;40915
m;338424;0;0;40904
m;338436;0;0;40897
m;338447;0;0;41011
m;338459;0;0;40966
m;338470;0;0;41045
m;338481;0;0;40945
m;338493;0;0;40981
m;338504;0;0;40994
m;338515;0;0;41021
m;338528;0;0;41088
m;338538;0;0;40994
m;338549;0;0;40986
m;338561;0;0;40870
m;338572;0;0;40944
m;338583;0;0;40996
m;338593;0;0;41038
m;338606;0;0;41065
m;338617;0;0;41000
m;338628;0;0;41094
m;338640;0;0;40915
m;338651;0;0;40897
m;338662;0;0;40896
m;338674;0;0;40950
m;338685;0;0;41001
m;338697;0;0;40877
m;338709;0;0;41034
m;338719;0;0;40971
m;338731;0;0;40945
m;338743;0;0;40908
m;338754;0;0;40949
m;338765;0;0;40991
m;338777;0;0;40918
m;338788;0;0;40947
m;338799;0;0;40916
m;338810;0;0;41038
m;338822;0;0;41021
m;338832;0;0;40936
m;338843;0;0;40967
m;338855;0;0;40930
m;338867;0;0;41076
m;338878;0;0;41045
m;338889;0;0;41054
m;338900;0;0;40988
m;338912;0;0;40932
m;338924;0;0;40969
m;338935;0;0;40898
m;338946;0;0;41004
m;338958;0;0;40974
m;338969;0;0;41033
m;338980;0;0;40976
m;338993;0;0;40930
m;339004;0;0;40949
m;339014;0;0;40897
m;339026;0;0;40899
m;339038;0;0;40951
m;339049;0;0;41095
