m;millis;step_ha;step_la;load
m;83641;0;0;96605
m;83653;0;0;96699
m;83664;0;0;96625
m;83676;0;0;96660
m;83687;0;0;96643
m;83698;0;0;96639
m;83709;0;0;96604
m;83722;0;0;96594
m;83733;0;0;96612
m;83744;0;0;96541
m;83755;0;0;96581
m;83767;0;0;96563
m;83778;0;0;96647
m;83789;0;0;96710
m;83802;0;0;96672
m;83813;0;0;96625
m;83823;0;0;96608
m;83835;0;0;96648
m;83847;0;0;96609
m;83858;0;0;96697
m;83869;0;0;96690
m;83880;0;0;96635
m;83892;0;0;96690
m;83903;0;0;96608
m;83915;0;0;96584
m;83927;0;0;96571
m;83938;0;0;96658
m;83949;0;0;96698
m;83960;0;0;96720
m;83972;0;0;96672
m;83983;0;0;96594
m;83995;0;0;96663
m;84006;0;0;96736
m;84017;0;0;96690
m;84029;0;0;96635
m;84040;0;0;96650
m;84051;0;0;96605
m;84064;0;0;96631
m;84074;0;0;96618
m;84085;0;0;96600
m;84097;0;0;96692
m;84109;0;0;96603
m;84120;0;0;96651
m;84131;0;0;96627
m;84143;0;0;96607
m;84154;0;0;96654
m;84165;0;0;96571
m;84177;0;0;96640
m;84189;0;0;96623
m;84199;0;0;96688
m;84210;0;0;96633
m;84222;0;0;96614
m;84234;0;0;96640
m;84245;0;0;96613
m;84257;0;0;96642
m;84268;0;0;96648
m;84279;0;0;96643
m;84291;0;0;96658
m;84302;0;0;96629
m;84314;0;0;96643
m;84326;0;0;96620
m;84336;0;0;96669
m;84347;0;0;96635
m;84359;0;0;96638
m;84371;0;0;96601
m;84382;0;0;96542
m;84392;0;0;96565
m;84405;0;0;96546
m;84416;0;0;96653
m;84427;0;0;96624
